User_ID,Device_ID,Feature_Name,Issue_ID,Date_Reported,Feedback_ID,Rating,Age,Gender,Location,Model_Name,Price
5903,A123,Camera,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P30,600
5904,D012,battery,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Nova 8,500
5905,D012,RAM,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Nova 8,500
5906,B456,LCD,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Y9,900
5907,C789,RAM,,2024-05-16,5907.0,2.0,20.0,Male,Beijing,Huawei Mate 40,1000
5908,B456,battery,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Y9,900
5909,B456,Camera,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Y9,900
5910,D012,Camera,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Nova 8,500
5911,D012,battery,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Nova 8,500
5912,A123,Camera,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P30,600
5913,B456,LCD,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Y9,900
5914,D012,Camera,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Nova 8,500
5915,C789,LCD,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Mate 40,1000
5916,C789,RAM,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Mate 40,1000
5917,B456,battery,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Y9,900
5918,E345,Camera,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P60,400
5919,B456,Camera,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Y9,900
5920,E345,Storage,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P60,400
5921,C789,LCD,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Mate 40,1000
5922,B456,RAM,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Y9,900
5923,B456,Storage,5923.0,2023-09-08,,5.0,20.0,Male,Beijing,Huawei Y9,900
5924,C789,LCD,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Mate 40,1000
5925,B456,Camera,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Y9,900
5926,D012,Storage,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Nova 8,500
5927,B456,Camera,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Y9,900
5928,E345,RAM,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P60,400
5929,E345,RAM,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P60,400
5930,D012,LCD,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Nova 8,500
5931,B456,battery,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Y9,900
5932,D012,battery,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Nova 8,500
5933,D012,battery,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Nova 8,500
5934,C789,RAM,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Mate 40,1000
5935,C789,Camera,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Mate 40,1000
5936,A123,Storage,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P30,600
5937,D012,battery,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Nova 8,500
5938,B456,battery,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Y9,900
5939,E345,Storage,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P60,400
5940,B456,Camera,5940.0,2024-04-19,,5.0,20.0,Male,Beijing,Huawei Y9,900
5941,C789,battery,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Mate 40,1000
5942,B456,battery,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Y9,900
5943,A123,LCD,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P30,600
5944,E345,RAM,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P60,400
5945,C789,battery,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Mate 40,1000
5946,D012,RAM,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Nova 8,500
5947,C789,Storage,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Mate 40,1000
5948,A123,RAM,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P30,600
5949,B456,Storage,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Y9,900
5950,E345,Storage,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P60,400
5951,D012,Storage,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Nova 8,500
5952,C789,LCD,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Mate 40,1000
5953,E345,Camera,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P60,400
5954,C789,battery,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Mate 40,1000
5955,E345,Camera,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P60,400
5956,A123,Camera,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P30,600
5957,B456,RAM,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Y9,900
5958,A123,RAM,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P30,600
5959,A123,Camera,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P30,600
5960,C789,LCD,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Mate 40,1000
5961,D012,Camera,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Nova 8,500
5962,C789,LCD,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Mate 40,1000
5963,C789,RAM,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Mate 40,1000
5964,C789,RAM,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Mate 40,1000
5965,B456,battery,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Y9,900
5966,C789,battery,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Mate 40,1000
5967,D012,battery,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Nova 8,500
5968,E345,LCD,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P60,400
5969,D012,Camera,5969.0,2023-09-21,,5.0,20.0,Male,Beijing,Huawei Nova 8,500
5970,B456,Camera,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Y9,900
5971,E345,LCD,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P60,400
5972,B456,Camera,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Y9,900
5973,D012,RAM,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Nova 8,500
5974,E345,Camera,5974.0,2024-04-27,,5.0,20.0,Male,Beijing,Huawei P60,400
5975,D012,battery,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Nova 8,500
5976,D012,Storage,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Nova 8,500
5977,D012,RAM,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Nova 8,500
5978,B456,Storage,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Y9,900
5979,A123,battery,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P30,600
5980,B456,Storage,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Y9,900
5981,B456,LCD,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Y9,900
5982,E345,battery,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P60,400
5983,A123,Storage,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P30,600
5984,B456,Camera,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Y9,900
5985,C789,LCD,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Mate 40,1000
5986,C789,Storage,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Mate 40,1000
5987,A123,RAM,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P30,600
5988,A123,LCD,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P30,600
5989,D012,RAM,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Nova 8,500
5990,D012,LCD,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Nova 8,500
5991,B456,RAM,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Y9,900
5992,A123,Camera,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P30,600
5993,E345,Camera,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P60,400
5994,E345,battery,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P60,400
5995,B456,Storage,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Y9,900
5996,D012,battery,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Nova 8,500
5997,E345,RAM,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P60,400
5998,B456,Storage,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Y9,900
5999,C789,battery,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Mate 40,1000
6000,E345,Storage,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P60,400
6001,E345,LCD,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P60,400
6002,B456,Camera,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Y9,900
6003,D012,Camera,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Nova 8,500
6004,E345,Camera,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P60,400
6005,C789,Camera,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Mate 40,1000
6006,E345,battery,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P60,400
6007,C789,battery,,2024-05-16,6007.0,2.0,20.0,Male,Beijing,Huawei Mate 40,1000
6008,A123,Storage,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P30,600
6009,B456,RAM,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Y9,900
6010,D012,LCD,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Nova 8,500
6011,A123,RAM,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P30,600
6012,E345,LCD,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P60,400
6013,B456,Camera,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Y9,900
6014,E345,Camera,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P60,400
6015,B456,battery,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Y9,900
6016,A123,Storage,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P30,600
6017,D012,Camera,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Nova 8,500
6018,D012,LCD,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Nova 8,500
6019,E345,RAM,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P60,400
6020,D012,Storage,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Nova 8,500
6021,B456,battery,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Y9,900
6022,C789,battery,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Mate 40,1000
6023,C789,RAM,6023.0,2023-09-01,,5.0,20.0,Male,Beijing,Huawei Mate 40,1000
6024,C789,RAM,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Mate 40,1000
6025,A123,LCD,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P30,600
6026,B456,Camera,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Y9,900
6027,C789,battery,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Mate 40,1000
6028,A123,LCD,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P30,600
6029,B456,RAM,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Y9,900
6030,E345,battery,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P60,400
6031,A123,battery,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P30,600
6032,B456,Camera,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Y9,900
6033,C789,battery,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Mate 40,1000
6034,B456,Storage,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Y9,900
6035,E345,RAM,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P60,400
6036,A123,RAM,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P30,600
6037,C789,Storage,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Mate 40,1000
6038,C789,battery,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Mate 40,1000
6039,E345,RAM,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P60,400
6040,C789,Camera,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Mate 40,1000
6041,B456,Storage,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Y9,900
6042,A123,battery,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P30,600
6043,E345,RAM,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P60,400
6044,A123,RAM,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P30,600
6045,B456,LCD,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Y9,900
6046,E345,LCD,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P60,400
6047,A123,LCD,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P30,600
6048,B456,Camera,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Y9,900
6049,E345,RAM,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P60,400
6050,A123,RAM,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P30,600
6051,D012,Camera,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Nova 8,500
6052,C789,LCD,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Mate 40,1000
6053,C789,Storage,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Mate 40,1000
6054,D012,RAM,6054.0,2023-10-04,,5.0,20.0,Male,Beijing,Huawei Nova 8,500
6055,E345,Storage,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P60,400
6056,C789,RAM,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Mate 40,1000
6057,B456,RAM,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Y9,900
6058,B456,RAM,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Y9,900
6059,D012,Storage,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Nova 8,500
6060,D012,RAM,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Nova 8,500
6061,C789,Camera,,2024-05-16,6061.0,2.0,20.0,Male,Beijing,Huawei Mate 40,1000
6062,B456,Storage,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Y9,900
6063,C789,Storage,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Mate 40,1000
6064,C789,battery,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Mate 40,1000
6065,A123,battery,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P30,600
6066,D012,Storage,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Nova 8,500
6067,D012,RAM,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Nova 8,500
6068,D012,Camera,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Nova 8,500
6069,B456,RAM,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Y9,900
6070,B456,RAM,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Y9,900
6071,D012,Camera,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Nova 8,500
6072,D012,LCD,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Nova 8,500
6073,D012,LCD,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Nova 8,500
6074,E345,battery,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P60,400
6075,B456,Camera,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Y9,900
6076,B456,RAM,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Y9,900
6077,E345,RAM,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P60,400
6078,B456,RAM,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Y9,900
6079,A123,battery,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P30,600
6080,E345,LCD,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P60,400
6081,B456,Camera,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Y9,900
6082,C789,Storage,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Mate 40,1000
6083,A123,battery,,2024-05-16,6083.0,3.0,32.0,Male,Beijing,Huawei P30,600
6084,E345,battery,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P60,400
6085,B456,Storage,6085.0,2024-01-25,,5.0,20.0,Male,Beijing,Huawei Y9,900
6086,D012,Camera,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Nova 8,500
6087,A123,Camera,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P30,600
6088,A123,battery,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P30,600
6089,D012,Camera,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Nova 8,500
6090,B456,LCD,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Y9,900
6091,B456,LCD,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Y9,900
6092,B456,LCD,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Y9,900
6093,C789,LCD,,2024-05-16,6093.0,3.0,20.0,Male,Beijing,Huawei Mate 40,1000
6094,C789,Storage,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Mate 40,1000
6095,D012,LCD,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Nova 8,500
6096,B456,RAM,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Y9,900
6097,B456,LCD,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Y9,900
6098,A123,Storage,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P30,600
6099,C789,RAM,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Mate 40,1000
6100,A123,Storage,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P30,600
6101,D012,RAM,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Nova 8,500
6102,E345,battery,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P60,400
6103,C789,Storage,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Mate 40,1000
6104,B456,Storage,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Y9,900
6105,C789,Storage,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Mate 40,1000
6106,D012,Storage,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Nova 8,500
6107,D012,Camera,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Nova 8,500
6108,E345,battery,,2024-05-16,6108.0,3.0,20.0,Male,Beijing,Huawei P60,400
6109,D012,Camera,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Nova 8,500
6110,C789,Storage,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Mate 40,1000
6111,C789,LCD,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Mate 40,1000
6112,A123,LCD,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P30,600
6113,C789,Storage,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Mate 40,1000
6114,E345,Camera,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P60,400
6115,D012,RAM,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Nova 8,500
6116,C789,battery,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Mate 40,1000
6117,E345,LCD,,2024-05-16,6117.0,1.0,20.0,Male,Beijing,Huawei P60,400
6118,B456,RAM,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Y9,900
6119,C789,RAM,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Mate 40,1000
6120,E345,battery,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P60,400
6121,A123,battery,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P30,600
6122,D012,battery,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Nova 8,500
6123,E345,Storage,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P60,400
6124,D012,battery,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Nova 8,500
6125,D012,Camera,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Nova 8,500
6126,B456,RAM,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Y9,900
6127,E345,battery,,2024-05-16,6127.0,3.0,20.0,Male,Beijing,Huawei P60,400
6128,C789,Camera,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Mate 40,1000
6129,C789,LCD,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Mate 40,1000
6130,B456,RAM,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Y9,900
6131,C789,Camera,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Mate 40,1000
6132,B456,RAM,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Y9,900
6133,D012,Storage,,2024-05-16,6133.0,2.0,20.0,Male,Beijing,Huawei Nova 8,500
6134,D012,Storage,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Nova 8,500
6135,D012,battery,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Nova 8,500
6136,B456,battery,6136.0,2023-10-04,,5.0,20.0,Male,Beijing,Huawei Y9,900
6137,D012,LCD,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Nova 8,500
6138,C789,battery,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Mate 40,1000
6139,C789,Camera,,2024-05-16,6139.0,1.0,20.0,Male,Beijing,Huawei Mate 40,1000
6140,A123,battery,,2024-05-16,6140.0,3.0,20.0,Male,Beijing,Huawei P30,600
6141,C789,RAM,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Mate 40,1000
6142,E345,LCD,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P60,400
6143,C789,LCD,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Mate 40,1000
6144,E345,Storage,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P60,400
6145,B456,Storage,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Y9,900
6146,B456,battery,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Y9,900
6147,A123,Camera,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P30,600
6148,A123,Storage,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P30,600
6149,C789,RAM,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Mate 40,1000
6150,E345,Camera,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P60,400
6151,A123,Camera,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P30,600
6152,B456,LCD,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Y9,900
6153,B456,LCD,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Y9,900
6154,E345,battery,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P60,400
6155,B456,RAM,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Y9,900
6156,B456,LCD,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Y9,900
6157,C789,Camera,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Mate 40,1000
6158,B456,LCD,,2024-05-16,6158.0,1.0,20.0,Male,Beijing,Huawei Y9,900
6159,B456,LCD,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Y9,900
6160,D012,Storage,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Nova 8,500
6161,D012,Camera,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Nova 8,500
6162,C789,Camera,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Mate 40,1000
6163,D012,Storage,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Nova 8,500
6164,C789,Camera,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Mate 40,1000
6165,A123,RAM,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P30,600
6166,C789,LCD,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Mate 40,1000
6167,B456,RAM,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Y9,900
6168,A123,battery,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P30,600
6169,C789,LCD,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Mate 40,1000
6170,A123,RAM,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P30,600
6171,E345,Storage,,2024-05-16,6171.0,3.0,20.0,Male,Beijing,Huawei P60,400
6172,E345,LCD,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P60,400
6173,D012,LCD,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Nova 8,500
6174,B456,Camera,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Y9,900
6175,C789,Camera,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Mate 40,1000
6176,C789,Camera,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Mate 40,1000
6177,A123,battery,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P30,600
6178,C789,battery,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Mate 40,1000
6179,C789,battery,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Mate 40,1000
6180,D012,LCD,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Nova 8,500
6181,A123,Camera,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P30,600
6182,E345,LCD,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P60,400
6183,C789,battery,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Mate 40,1000
6184,A123,Storage,,2024-05-16,6184.0,4.0,20.0,Male,Beijing,Huawei P30,600
6185,E345,battery,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P60,400
6186,E345,RAM,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P60,400
6187,A123,LCD,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P30,600
6188,E345,Storage,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P60,400
6189,C789,RAM,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Mate 40,1000
6190,C789,RAM,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Mate 40,1000
6191,C789,LCD,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Mate 40,1000
6192,C789,Storage,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Mate 40,1000
6193,E345,Camera,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P60,400
6194,A123,battery,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P30,600
6195,A123,battery,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P30,600
6196,A123,Storage,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P30,600
6197,B456,Camera,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Y9,900
6198,C789,battery,,2024-05-16,6198.0,2.0,57.0,Male,Beijing,Huawei Mate 40,1000
6199,D012,RAM,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Nova 8,500
6200,B456,battery,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Y9,900
6201,D012,Camera,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Nova 8,500
6202,D012,Storage,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Nova 8,500
6203,E345,Storage,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P60,400
6204,A123,Storage,6204.0,2023-09-14,,5.0,20.0,Male,Beijing,Huawei P30,600
6205,A123,LCD,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P30,600
